taxa_clean,n,r2,p,slope,slope_se,slope_ci_lower,slope_ci_upper,intercept,intercept_se,intercept_ci_lower,intercept_ci_upper,a,a_ci_lower,a_ci_upper,sf
Arthritica,14,0.9605536898658343,5.341539391474072e-10,0.7566330511023351,0.042459133623729356,0.6641225460263984,0.8491435561782719,-5.679761290022016,0.1515846332797937,-6.010035833792433,-5.3494867462516,0.003414373391120506,0.0024540002427030283,0.004750588631218212,1.0415271033455258
Capitella,12,0.698662218979965,4.325802449506702e-4,0.618078379526498,0.1200573560432472,0.3505739200597899,0.8855828389932061,-6.85112157157477,0.5257931692233244,-8.022661760030253,-5.679581383119287,0.0010582681036253986,3.2794594662676244e-4,0.0034149877157210237,1.1925205744099372
Hydrobiidae,9,0.8936305712413243,7.433396967298695e-5,0.9652053167287274,0.11686837883426393,0.6888555138928942,1.2415551195645607,-4.841306584537758,0.19845475108709806,-5.310577501802119,-4.372035667273397,0.007896729563407522,0.004939073570022671,0.012625513046834028,1.0305117505319985
Salinator,19,0.6829641342643422,7.883222952948283e-6,1.7074852741656572,0.2707365565836684,1.1362810695964825,2.278689478734832,-4.935846255940406,0.5270363186909899,-6.047795691198582,-3.8238968206822315,0.0071843785496017104,0.002363065195074016,0.021842518459318453,1.952348714534459
Simplisetia,11,0.9200264819017913,1.920127300055209e-6,0.7836175112721713,0.0727440820909884,0.6190589649188613,0.9481760576254813,-5.038590247649939,0.21049479917670952,-5.514762565339302,-4.562417929960576,0.006482881136188017,0.004026883346641586,0.010436792975637972,1.1020727276415996
