taxa_clean,n,r2,p,slope,slope_se,slope_ci_lower,slope_ci_upper,intercept,intercept_se,intercept_ci_lower,intercept_ci_upper,a,a_ci_lower,a_ci_upper,sf
Arthritica,11,0.7640017392132353,2.6708593727211275e-4,0.6940441851452548,0.12014016826235563,0.4222682429707854,0.9658201273197242,-2.5887916165987686,0.3780622261788902,-3.4440277895327798,-1.7335554436647571,0.07511074785036706,0.03193579526918946,0.1766552044527998,1.0672939911987258
Capitella,12,0.9515232519116095,4.168080385941597e-8,1.061510327718895,0.07207448088225292,0.9009183766284053,1.2221022788093847,-0.1789614420917511,0.3157750877541827,-0.8825521836062209,0.5246292994227186,0.8361381385131232,0.4137256592592772,1.6898323104442887,1.0262412713924096
Hydrobiidae,8,0.9644772779896287,8.923814776054747e-6,0.9424835395759859,0.0681855471709128,0.775639516126675,1.1093275630252966,-1.2934746985999974,0.24479817276520538,-1.892474248677812,-0.6944751485221828,0.2743159599071917,0.15069848165570052,0.49933645669851734,1.0119951502183453
Salinator,18,0.9815925315394669,1.6061649502445642e-15,0.9276477291114678,0.03079290288598615,0.8623696911050602,0.9929257671178753,-1.4700924210089454,0.09471926041303926,-1.6708882830968652,-1.2692965589210257,0.22990423622334105,0.18807992319819802,0.2810292397755733,1.0400704591263925
Simplisetia,12,0.9861849553302602,7.730076154559582e-11,0.8841670158196154,0.031532511627643166,0.8139082015613548,0.9544258300778761,-0.697278135899817,0.10991642657646362,-0.9421871964263322,-0.4523690753733018,0.4979387826596398,0.38977438922039903,0.6361193504080227,1.0128802159491028
