taxa_clean,n,r2,p,slope,slope_se,slope_ci_lower,slope_ci_upper,intercept,intercept_se,intercept_ci_lower,intercept_ci_upper,a,a_ci_lower,a_ci_upper,sf
Salinator (shell removed),15,0.9797015884419036,1.3474260582867818e-12,1.0200204969586368,0.03921099630478355,0.9353102895531041,1.1047307043641696,-0.7473995200181416,0.036641643643594395,-0.826558978467042,-0.6682400615692412,0.47359653107939714,0.4375523258177572,0.5126099463218438,1.0051767915290846
Spisula,24,0.9832897611872806,2.9474954259511887e-21,1.000296020587253,0.027180335092140254,0.9439274556630567,1.0566645855114494,-2.1132666957483175,0.03830039087356058,-2.192696844871192,-2.033836546625443,0.12084256506350653,0.11161533312591301,0.13083261163279675,1.014054678872741
