taxa_clean,n,r2,p,slope,slope_se,slope_ci_lower,slope_ci_upper,intercept,intercept_se,intercept_ci_lower,intercept_ci_upper,a,a_ci_lower,a_ci_upper,sf
Salinator (shell removed),12,0.9489636915914866,5.396389258419021e-8,1.0291367287284074,0.07178479699777386,0.8691902335557199,1.189083223901095,-2.604563894596547,0.062316679148806266,-2.7434141085347648,-2.465713680658329,0.07393537378378376,0.06435027261325443,0.08494819484916803,1.005777731887391
Spisula,18,0.8631613613019496,1.5796875468190473e-8,1.1049879194030914,0.10621255184545753,0.8798273679020938,1.330148470904089,-4.085960747127333,0.04690747334460781,-4.185400148443647,-3.9865213458110196,0.016806984294880548,0.015216116018416994,0.018564180290585652,1.015325126990375
