taxa_clean,n,r2,p,slope,slope_se,slope_ci_lower,slope_ci_upper,intercept,intercept_se,intercept_ci_lower,intercept_ci_upper,a,a_ci_lower,a_ci_upper,sf
Salinator (shell removed),15,0.97807533578444,2.2251280690353096e-12,1.0186799864502172,0.04072927410267686,0.9306897392783124,1.106670233622122,-2.623905640152573,0.03806043427033501,-2.706130209401567,-2.5416810709035786,0.07251907558931188,0.06679478907099383,0.07873393115649648,1.0057985130171658
Spisula,23,0.9370536322385674,2.6605712210735354e-14,0.8679060877642252,0.04788532953423571,0.7683230935054813,0.967489082022969,-4.0891032439551145,0.050386904245327706,-4.193888547616666,-3.984317940293563,0.01675425130007987,0.015087502186809884,0.01860512980549105,1.0261970511423357
