taxa_clean,n,r2,p,slope,slope_se,slope_ci_lower,slope_ci_upper,intercept,intercept_se,intercept_ci_lower,intercept_ci_upper,a,a_ci_lower,a_ci_upper,sf
Salinator (shell removed),15,0.9810849579184096,8.511446808286287e-13,0.9877634079222462,0.03663029618893723,0.9086284641587177,1.0668983516857746,-1.8733527969786172,0.03423004733370191,-1.9473023183475846,-1.7994032756096499,0.15360778177125164,0.14265839990369317,0.1653975555355547,1.0047280773526768
Spisula,23,0.9128477782528832,8.1962021918912e-13,0.928423036353224,0.061028726471711016,0.8015068518565551,1.0553392208498928,-3.6235666687315393,0.06421692461666964,-3.7571130742301992,-3.4900202632328794,0.026687321708393632,0.023351055925749323,0.030500254131203424,1.0426101588425847
