taxa_clean,n,r2,p,slope,slope_se,slope_ci_lower,slope_ci_upper,intercept,intercept_se,intercept_ci_lower,intercept_ci_upper,a,a_ci_lower,a_ci_upper,sf
Salinator (shell removed),11,0.8649534466060054,2.074234046142357e-5,1.0842496049266686,0.13443442644514977,0.7801378042171047,1.3883614056362323,-1.8036695856025582,0.11899472230440013,-2.07285434899864,-1.5344848222064762,0.1646934213868669,0.125826116993882,0.2155667177540808,1.004763276055416
Spisula,19,0.8426397951816543,1.8791650680071217e-8,1.067475046417686,0.10816996665003883,0.8392563657257238,1.2956937271096485,-3.6279675024692657,0.050210859952967986,-3.7339031569744447,-3.5220318479640866,0.026570133295146688,0.023899370555667286,0.029539354673692637,1.0198475730911305
